excel_id,session_id,turn_index,expected_action,depends_on_turn,turn_type,user_message,gold_sql
3004,TestMultiturn40,3,EXECUTE_SQL,2,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.debit_order_control_account_id AS debit_order_control_account_id, AVG(t.residual_value) AS promedio_residual_value FROM ""fixed_asset"".""group_book"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.debit_order_control_account_id ORDER BY promedio_residual_value DESC ORDER BY promedio_residual_value DESC LIMIT 1;"
3005,TestMultiturn40,4,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3006,TestMultiturn40,5,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.debit_order_control_account_id AS debit_order_control_account_id, AVG(t.residual_value) AS promedio_residual_value FROM ""fixed_asset"".""group_book"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.debit_order_control_account_id ORDER BY promedio_residual_value DESC ) AS sub;"
3007,TestMultiturn40,6,EXECUTE_SQL,2,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.debit_order_control_account_id AS debit_order_control_account_id, AVG(t.residual_value) AS promedio_residual_value FROM ""fixed_asset"".""group_book"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.debit_order_control_account_id ORDER BY promedio_residual_value DESC ORDER BY promedio_residual_value DESC LIMIT 100;"
3008,TestMultiturn41,1,EXECUTE_SQL,,seed_sql,"Suministrame los primeros 3 cuentas por cobrar - price discount que se crearon en el sistema, con el nombre y la fecha de creación. Por favor.","SELECT name, created_at FROM ""account_receivable"".""price_discount"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 3;"
3009,TestMultiturn41,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""account_receivable"".""price_discount"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
3010,TestMultiturn41,3,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3011,TestMultiturn41,4,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""account_receivable"".""price_discount"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
3012,TestMultiturn41,5,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""account_receivable"".""price_discount"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
3013,TestMultiturn41,6,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""account_receivable"".""price_discount"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
3014,TestMultiturn41,7,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3015,TestMultiturn42,1,EXECUTE_SQL,,seed_sql,¿Cuántos health - patient health company hay por cada valor de la columna patient_id? Muchas gracias.,"SELECT t.patient_id AS patient_id, COUNT(*) AS registros FROM ""health"".""patient_health_company"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.patient_id ORDER BY registros DESC LIMIT 100;"
3016,TestMultiturn42,2,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.patient_id AS patient_id, COUNT(*) AS registros FROM ""health"".""patient_health_company"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.patient_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3017,TestMultiturn42,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.patient_id AS patient_id, COUNT(*) AS registros FROM ""health"".""patient_health_company"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.patient_id ORDER BY registros DESC LIMIT 5;"
3018,TestMultiturn42,4,NO_SQL,,ns_ok,"Perfecto, entendido.",
3019,TestMultiturn42,5,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.patient_id AS patient_id, COUNT(*) AS registros FROM ""health"".""patient_health_company"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.patient_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3020,TestMultiturn42,6,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3021,TestMultiturn42,7,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.patient_id AS patient_id, COUNT(*) AS registros FROM ""health"".""patient_health_company"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.patient_id ORDER BY registros DESC ) AS sub;"
3022,TestMultiturn42,8,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3023,TestMultiturn42,9,CLARIFY,,cl_comparar,Compáralo.,
3024,TestMultiturn43,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3025,TestMultiturn43,2,EXECUTE_SQL,,seed_sql,¿Cuál es el promedio del campo total_advance_value por proveedor en transporte - legalization? Es urgente.,"SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC LIMIT 100;"
3026,TestMultiturn43,3,EXECUTE_SQL,2,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC ORDER BY promedio_total_advance_value DESC LIMIT 1;"
3027,TestMultiturn43,4,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC LIMIT 5;"
3028,TestMultiturn43,5,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3029,TestMultiturn43,6,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3030,TestMultiturn43,7,EXECUTE_SQL,2,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.supplier_detail_id AS supplier_detail_id, AVG(t.total_advance_value) AS promedio_total_advance_value FROM ""national_transport"".""legalization"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.supplier_detail_id ORDER BY promedio_total_advance_value DESC ORDER BY promedio_total_advance_value DESC LIMIT 100;"
3031,TestMultiturn43,8,CLARIFY,,cl_comparar,Compáralo.,
3032,TestMultiturn44,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3033,TestMultiturn44,2,EXECUTE_SQL,,seed_sql,"Para mi empresa, dame la suma del descuento adicional de los cuentas por cobrar - invoice return agrupada por lista de precios, mostrando el nombre del lista de precios y cuántos registros tiene cada uno. Cuando puedas.","SELECT r.name AS lista_de_precios, SUM(t.additional_discount_value) AS total_additional_discount_value, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return"" AS t JOIN ""account_receivable"".""price_list_type"" AS r ON t.price_list_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_additional_discount_value DESC LIMIT 100;"
3034,TestMultiturn44,3,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3035,TestMultiturn44,4,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3036,TestMultiturn44,5,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS lista_de_precios, SUM(t.additional_discount_value) AS total_additional_discount_value, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return"" AS t JOIN ""account_receivable"".""price_list_type"" AS r ON t.price_list_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_additional_discount_value DESC LIMIT 5;"
3037,TestMultiturn44,6,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3038,TestMultiturn44,7,EXECUTE_SQL,2,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT r.name AS lista_de_precios, AVG(t.additional_discount_value) AS total_additional_discount_value, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return"" AS t JOIN ""account_receivable"".""price_list_type"" AS r ON t.price_list_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_additional_discount_value DESC LIMIT 100;"
3039,TestMultiturn44,8,CLARIFY,,cl_eso,¿Y eso cómo va?,
3040,TestMultiturn44,9,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS lista_de_precios, SUM(t.additional_discount_value) AS total_additional_discount_value, COUNT(*) AS registros FROM ""account_receivable"".""invoice_return"" AS t JOIN ""account_receivable"".""price_list_type"" AS r ON t.price_list_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_additional_discount_value DESC ) AS sub;"
3041,TestMultiturn45,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3042,TestMultiturn45,2,EXECUTE_SQL,,seed_sql,¿Cuántos cuentas por pagar - configuration tengo registrados? Gracias.,"SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3043,TestMultiturn45,3,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3044,TestMultiturn45,4,CLARIFY,,cl_comparar,Compáralo.,
3045,TestMultiturn45,5,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3046,TestMultiturn45,6,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3047,TestMultiturn45,7,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3048,TestMultiturn45,8,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3049,TestMultiturn46,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, dame la suma del campo payment_value de los pos - closed order payment agrupada por cuentas bancarias, mostrando el nombre del cuentas bancarias y cuántos registros tiene cada uno. Es urgente.","SELECT r.name AS cuentas_bancarias, SUM(t.payment_value) AS total_payment_value, COUNT(*) AS registros FROM ""pos"".""closed_order_payment"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_payment_value DESC LIMIT 100;"
3050,TestMultiturn46,2,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS cuentas_bancarias, SUM(t.payment_value) AS total_payment_value, COUNT(*) AS registros FROM ""pos"".""closed_order_payment"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_payment_value DESC ORDER BY total_payment_value DESC LIMIT 1;"
3051,TestMultiturn46,3,CLARIFY,,cl_eso,¿Y eso cómo va?,
3052,TestMultiturn46,4,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3053,TestMultiturn46,5,CLARIFY,,cl_comparar,Compáralo.,
3054,TestMultiturn46,6,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: para mi empresa, necesito un resumen combinando fixed_asset - asset class y detalles de factura de venta, agrupando por empresa (member_id) y mostrando la suma de la cantidad y el número de registros asociados. Muchas gracias.","SELECT t1.member_id, SUM(d.base_quantity) AS total_base_quantity, COUNT(*) AS registros FROM ""fixed_asset"".""asset_class"" AS t1 JOIN ""account_receivable"".""invoice_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_base_quantity DESC LIMIT 100;"
3055,TestMultiturn46,7,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3056,TestMultiturn46,8,EXECUTE_SQL,6,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t1.member_id, SUM(d.base_quantity) AS total_base_quantity, COUNT(*) AS registros FROM ""fixed_asset"".""asset_class"" AS t1 JOIN ""account_receivable"".""invoice_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_base_quantity DESC LIMIT 5;"
3057,TestMultiturn46,9,EXECUTE_SQL,6,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT t1.member_id, AVG(d.base_quantity) AS total_base_quantity, COUNT(*) AS registros FROM ""fixed_asset"".""asset_class"" AS t1 JOIN ""account_receivable"".""invoice_detail"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_base_quantity DESC LIMIT 100;"
3058,TestMultiturn47,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, dame la suma del campo movement_amount de los treasury - erp movement agrupada por cuentas bancarias, mostrando el nombre del cuentas bancarias y cuántos registros tiene cada uno.","SELECT r.name AS cuentas_bancarias, SUM(t.movement_amount) AS total_movement_amount, COUNT(*) AS registros FROM ""treasury"".""erp_movement"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_movement_amount DESC LIMIT 100;"
3059,TestMultiturn47,2,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT r.name AS cuentas_bancarias, AVG(t.movement_amount) AS total_movement_amount, COUNT(*) AS registros FROM ""treasury"".""erp_movement"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_movement_amount DESC LIMIT 100;"
3060,TestMultiturn47,3,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3061,TestMultiturn47,4,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS cuentas_bancarias, SUM(t.movement_amount) AS total_movement_amount, COUNT(*) AS registros FROM ""treasury"".""erp_movement"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_movement_amount DESC ) AS sub;"
3062,TestMultiturn47,5,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3063,TestMultiturn48,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3064,TestMultiturn48,2,EXECUTE_SQL,,seed_sql,Regálame los nombres de los diferentes sucursal que se han usado en los centros de costo.,"SELECT DISTINCT r.name AS sucursal FROM ""core"".""cost_center"" AS t JOIN ""core"".""branch_office"" AS r ON t.branch_office_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 100;"
3065,TestMultiturn48,3,CLARIFY,,cl_eso,¿Y eso cómo va?,
3066,TestMultiturn48,4,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3067,TestMultiturn48,5,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS sucursal FROM ""core"".""cost_center"" AS t JOIN ""core"".""branch_office"" AS r ON t.branch_office_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
3068,TestMultiturn48,6,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: lista los transporte - inspection criteria activos, solo necesito el nombre.","SELECT name FROM ""national_transport"".""inspection_criteria"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
3069,TestMultiturn48,7,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3070,TestMultiturn48,8,EXECUTE_SQL,6,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""national_transport"".""inspection_criteria"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3071,TestMultiturn49,1,EXECUTE_SQL,,seed_sql,Muéstrame los nombres de los core - form. Es urgente.,"SELECT name FROM ""core"".""form"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3072,TestMultiturn49,2,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3073,TestMultiturn49,3,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuántos core - wildcard están activos actualmente? Muchas gracias.","SELECT COUNT(*) FROM ""core"".""wildcard"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
3074,TestMultiturn49,4,EXECUTE_SQL,3,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""core"".""wildcard"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' ) AS sub;"
3075,TestMultiturn49,5,CLARIFY,,cl_comparar,Compáralo.,
3076,TestMultiturn49,6,EXECUTE_SQL,3,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""core"".""wildcard"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3077,TestMultiturn49,7,EXECUTE_SQL,3,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""core"".""wildcard"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3078,TestMultiturn50,1,EXECUTE_SQL,,seed_sql,Regálame los nombres de los diferentes cuentas contables que se han usado en los cuentas por cobrar - interest. Gracias.,"SELECT DISTINCT r.name AS cuentas_contables FROM ""account_receivable"".""interest"" AS t JOIN ""accounting"".""account"" AS r ON t.vat_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 100;"
